seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
lane122s000605_bin.1.o_k141_400874-flag_1-multi_4.0000-len_3063	3063	No terminal repeats	NA	8	11	0.9437	0.0095	2	2.3043	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_440_length_4212_cov_2.731802	4212	No terminal repeats	NA	7	11	0.9430	0.0096	0	2.5697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_2048_length_756_cov_2.325479	756	No terminal repeats	NA	2	11	0.9427	0.0097	2	2.6961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1477_length_2074_cov_1.246370	2074	No terminal repeats	NA	2	11	0.9422	0.0097	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000520_bin.1.p_NODE_1_length_260173_cov_40.633651|provirus_175273_189745	14473	Provirus	175273-189745	16	11	0.9421	0.0098	7	17.8751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_74197-flag_0-multi_5.0173-len_5337	5337	No terminal repeats	NA	4	11	0.9410	0.0099	2	6.5445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_789336-flag_0-multi_3.9741-len_2920	2920	No terminal repeats	NA	9	11	0.9408	0.0100	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01090	655	No terminal repeats	NA	1	11	0.9406	0.0100	1	1.7176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_21_length_11034_cov_3.101123	11034	No terminal repeats	NA	14	11	0.9391	0.0101	1	8.0187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_539_length_2652_cov_1.867961	2652	No terminal repeats	NA	6	11	0.9387	0.0102	0	1.7183	Unclassified
lane122s000603_bin.3.o_k141_14774-flag_1-multi_2.0000-len_2000	2000	No terminal repeats	NA	4	11	0.9387	0.0103	2	4.6000	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.1.o_k141_375538-flag_1-multi_3.0000-len_1928	1928	No terminal repeats	NA	4	11	0.9387	0.0103	1	2.8565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_768_length_2716_cov_1.537325	2716	No terminal repeats	NA	6	11	0.9386	0.0104	1	2.4674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.1.o_k141_379337-flag_1-multi_3.0000-len_3150	3150	No terminal repeats	NA	7	11	0.9386	0.0105	0	3.1006	Unclassified
lane122s000601_bin.6.o_k141_636463-flag_1-multi_3.0000-len_3237	3237	No terminal repeats	NA	1	11	0.9376	0.0106	0	1.7128	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003962_megahit_k141_450-flag=1-multi=6.0000-len=6458	6458	No terminal repeats	NA	11	11	0.9373	0.0107	3	7.2331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_23_length_10717_cov_3.828853	10717	No terminal repeats	NA	18	11	0.9362	0.0107	0	3.1574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_183_length_5420_cov_2.264271	5420	No terminal repeats	NA	9	11	0.9341	0.0108	0	2.9627	Unclassified
lane122s000606_bin.3.o_k141_627459-flag_1-multi_3.0000-len_5862	5862	No terminal repeats	NA	6	11	0.9336	0.0109	2	3.4303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_635_length_2283_cov_2.149139	2283	No terminal repeats	NA	5	11	0.9333	0.0110	1	1.3697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_188855-flag_1-multi_18.0000-len_3033	3033	No terminal repeats	NA	9	11	0.9331	0.0111	1	3.2001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_107298-flag_1-multi_4.0000-len_1785	1785	No terminal repeats	NA	5	11	0.9328	0.0112	2	4.8502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_33_length_9598_cov_2.801807	9598	No terminal repeats	NA	21	11	0.9295	0.0113	0	5.2327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_302687-flag_1-multi_5.0000-len_6225	6225	No terminal repeats	NA	10	11	0.9289	0.0113	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_595370-flag_1-multi_5.0000-len_2683	2683	No terminal repeats	NA	4	11	0.9285	0.0114	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_302732-flag_1-multi_3.0000-len_2416	2416	No terminal repeats	NA	3	11	0.9278	0.0115	1	1.1995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003971_bin.1.s_NODE_62_length_1260_cov_22.413356	1260	No terminal repeats	NA	1	11	0.9275	0.0116	1	1.3358	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.3.o_k141_424923-flag_1-multi_3.0000-len_1816	1816	No terminal repeats	NA	2	11	0.9262	0.0117	1	1.4793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003980_megahit_k141_133-flag=1-multi=255.0000-len=171254|provirus_32807_47729	14923	Provirus	32807-47729	20	11	0.9259	0.0118	2	5.8993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_367912-flag_1-multi_3.0000-len_1968	1968	No terminal repeats	NA	3	11	0.9250	0.0119	1	1.7183	Unclassified
lane122s000602_bin.1.o_k141_736685-flag_0-multi_6.9440-len_3977	3977	No terminal repeats	NA	7	11	0.9249	0.0120	0	0.9574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig00299	3803	No terminal repeats	NA	8	11	0.9231	0.0121	4	9.8903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_357172-flag_0-multi_12.9829-len_9288	9288	DTR	NA	12	11	0.9230	0.0122	1	2.8738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_688_length_2163_cov_1.695590	2163	No terminal repeats	NA	5	11	0.9228	0.0123	1	3.3169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_207889-flag_1-multi_2.0000-len_2690	2690	No terminal repeats	NA	6	11	0.9220	0.0124	0	2.5782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_106400-flag_1-multi_3.0000-len_2385	2385	No terminal repeats	NA	5	11	0.9219	0.0125	1	1.7183	Unclassified
lane122s000520_bin.1.p_NODE_109_length_5496_cov_6.613766	5496	No terminal repeats	NA	9	11	0.9214	0.0126	2	3.3939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_289868-flag_1-multi_2.0000-len_2424	2424	No terminal repeats	NA	3	11	0.9201	0.0127	1	2.2748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_335699-flag_1-multi_2.0000-len_1728	1728	No terminal repeats	NA	4	11	0.9195	0.0128	1	1.3603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2426_length_1225_cov_1.935540	1225	No terminal repeats	NA	1	11	0.9184	0.0129	1	1.3168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000603_bin.1.o_k141_244210-flag_1-multi_8.0000-len_7731	7731	No terminal repeats	NA	13	11	0.9167	0.0130	0	1.7146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_140_length_6338_cov_2.772560	6338	No terminal repeats	NA	9	11	0.9161	0.0131	1	3.2615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_213_length_5613_cov_2.127529	5613	No terminal repeats	NA	11	11	0.9160	0.0132	2	5.1100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_633_length_3107_cov_2.029703	3107	No terminal repeats	NA	7	11	0.9159	0.0133	2	6.2282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_323124-flag_1-multi_6.0000-len_12035	12035	No terminal repeats	NA	21	11	0.9138	0.0134	0	5.1709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.3.o_k141_29617-flag_1-multi_3.0000-len_6443	6443	No terminal repeats	NA	9	11	0.9134	0.0135	2	5.6813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1012_length_2634_cov_1.945639	2634	No terminal repeats	NA	6	11	0.9131	0.0136	3	6.4596	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.2.o_k141_356863-flag_1-multi_4.0000-len_3116	3116	No terminal repeats	NA	3	11	0.9116	0.0137	0	1.6752	Unclassified
lane122s000605_bin.2.o_k141_62246-flag_1-multi_2.0000-len_1679	1679	No terminal repeats	NA	5	11	0.9105	0.0138	2	4.6221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1107_length_2491_cov_1.343828	2491	No terminal repeats	NA	1	11	0.9104	0.0139	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01194	529	No terminal repeats	NA	1	11	0.9091	0.0140	1	1.5028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_500_length_2805_cov_1.858504	2805	No terminal repeats	NA	3	11	0.9085	0.0142	0	2.3828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_524925-flag_1-multi_2.0000-len_1532	1532	No terminal repeats	NA	2	11	0.9082	0.0143	1	2.7554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_97_length_7033_cov_4.258626	7033	No terminal repeats	NA	15	11	0.9054	0.0144	0	2.1950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003971_bin.1.s_NODE_44_length_1825_cov_95.297483	1825	No terminal repeats	NA	3	11	0.9037	0.0145	1	1.2802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000603_bin.3.o_k141_50746-flag_1-multi_2.0000-len_4843	4843	No terminal repeats	NA	9	11	0.9030	0.0146	1	2.2949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_540673-flag_1-multi_6.0000-len_2798	2798	No terminal repeats	NA	2	11	0.9018	0.0147	0	3.3364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.9.p_NODE_164_length_2704_cov_1.292729	2704	No terminal repeats	NA	2	11	0.9016	0.0149	0	1.6585	Unclassified
lane121s003972_bin.2.s_NODE_121_length_5056_cov_3.192207	5056	No terminal repeats	NA	8	11	0.9006	0.0150	1	2.4478	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_587041-flag_1-multi_1.0000-len_1791	1791	No terminal repeats	NA	2	11	0.8984	0.0151	1	1.4240	Unclassified
lane122s000602_bin.1.o_k141_762966-flag_1-multi_5.0000-len_2711	2711	No terminal repeats	NA	4	11	0.8982	0.0152	0	1.4410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_705074-flag_0-multi_7.4296-len_1682	1682	No terminal repeats	NA	4	11	0.8978	0.0154	2	3.4232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.8.s_NODE_96_length_2895_cov_0.181334	2895	No terminal repeats	NA	5	11	0.8970	0.0155	0	1.7183	Unclassified
lane122s000607_bin.1.p_NODE_2190_length_1497_cov_2.027465	1497	No terminal repeats	NA	3	11	0.8966	0.0156	1	1.2586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_247253-flag_0-multi_8.3851-len_4703	4703	No terminal repeats	NA	7	11	0.8947	0.0157	0	2.6757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.2.p_NODE_480_length_1646_cov_1.312301	1646	No terminal repeats	NA	5	11	0.8928	0.0159	1	1.3394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_772_length_3139_cov_2.675702	3139	No terminal repeats	NA	7	11	0.8914	0.0160	1	1.6735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01029	747	No terminal repeats	NA	2	11	0.8912	0.0161	1	3.4120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_1743_length_1856_cov_1.631254	1856	No terminal repeats	NA	2	11	0.8859	0.0163	1	1.0889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01021	763	No terminal repeats	NA	2	11	0.8850	0.0164	1	1.7163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_2131_length_628_cov_4.074410	628	No terminal repeats	NA	1	11	0.8850	0.0165	1	1.3168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_8592-flag_1-multi_3.0000-len_1756	1756	No terminal repeats	NA	4	11	0.8850	0.0167	2	4.6437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_459458-flag_0-multi_2.9118-len_3181	3181	No terminal repeats	NA	5	11	0.8850	0.0168	0	3.0003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000544_bin.1.s_NODE_71_length_711_cov_5.007886	711	No terminal repeats	NA	1	11	0.8846	0.0169	1	1.2263	Unclassified
lane122s000605_bin.2.o_k141_369721-flag_1-multi_1.0000-len_1879	1879	No terminal repeats	NA	3	11	0.8844	0.0171	2	3.0611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_564_length_2575_cov_1.538431	2575	No terminal repeats	NA	6	11	0.8839	0.0172	0	4.3894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_124355-flag_1-multi_4.0000-len_5187	5187	No terminal repeats	NA	15	11	0.8831	0.0174	0	1.0266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_172_length_6005_cov_2.189777	6005	No terminal repeats	NA	4	11	0.8810	0.0175	0	0.0000	Unclassified
lane122s000607_bin.1.p_NODE_2801_length_734_cov_0.579909	734	No terminal repeats	NA	1	11	0.8790	0.0176	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.3.p_NODE_156_length_5389_cov_3.052523	5389	No terminal repeats	NA	13	11	0.8789	0.0178	0	2.8536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_11268-flag_1-multi_2.0000-len_3470	3470	No terminal repeats	NA	13	11	0.8779	0.0179	0	0.0000	Unclassified
lane122s000605_bin.2.o_k141_207572-flag_1-multi_1.0000-len_1745	1745	No terminal repeats	NA	2	11	0.8775	0.0181	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000520_bin.1.p_NODE_104_length_5996_cov_3.599932	5996	No terminal repeats	NA	16	11	0.8751	0.0182	0	3.4805	Unclassified
lane122s000606_bin.2.s_NODE_944_length_1657_cov_1.087342	1657	No terminal repeats	NA	3	11	0.8735	0.0184	1	3.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_406173-flag_0-multi_1.0000-len_2229	2229	No terminal repeats	NA	4	11	0.8716	0.0185	2	4.8677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_827_length_2990_cov_2.882939	2990	No terminal repeats	NA	8	11	0.8693	0.0187	0	0.0000	Unclassified
lane122s000602_bin.1.o_k141_47730-flag_0-multi_8.9906-len_6069	6069	No terminal repeats	NA	9	11	0.8693	0.0188	0	1.0519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.1.o_k141_299254-flag_1-multi_3.0000-len_1631	1631	No terminal repeats	NA	3	11	0.8692	0.0190	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2785_length_748_cov_1.210134	748	No terminal repeats	NA	2	11	0.8690	0.0191	1	1.4562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_496830-flag_1-multi_7.0000-len_3380	3380	No terminal repeats	NA	2	11	0.8685	0.0193	0	1.7183	Unclassified
lane122s000605_bin.2.o_k141_361735-flag_1-multi_2.0000-len_1716	1716	No terminal repeats	NA	4	11	0.8656	0.0195	1	1.3428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig00984	851	No terminal repeats	NA	2	11	0.8650	0.0196	1	1.1720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003977_shovill_contig00071	8829	No terminal repeats	NA	12	11	0.8643	0.0198	0	4.2603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.1.o_k141_563376-flag_1-multi_3.0000-len_2225	2225	No terminal repeats	NA	3	11	0.8639	0.0199	1	3.0351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_344452-flag_1-multi_8.0000-len_10574	10574	No terminal repeats	NA	12	11	0.8633	0.0201	0	1.2243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_241983-flag_1-multi_4.0000-len_3547	3547	No terminal repeats	NA	3	11	0.8631	0.0202	0	3.3527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.4.o_k141_417778-flag_1-multi_2.0000-len_2730	2730	No terminal repeats	NA	6	11	0.8629	0.0204	2	2.9974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_301723-flag_1-multi_3.0000-len_3087	3087	No terminal repeats	NA	2	11	0.8625	0.0206	1	2.5589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_315306-flag_1-multi_6.0000-len_6465	6465	No terminal repeats	NA	19	11	0.8599	0.0207	0	0.2051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_74599-flag_1-multi_1.9630-len_3929	3929	No terminal repeats	NA	5	11	0.8595	0.0209	0	5.6458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_337907-flag_1-multi_6.0000-len_4718	4718	No terminal repeats	NA	14	11	0.8592	0.0210	0	1.2491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2802_length_731_cov_2.816514	731	No terminal repeats	NA	2	11	0.8590	0.0212	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_443952-flag_1-multi_2.0000-len_1801	1801	No terminal repeats	NA	2	11	0.8587	0.0214	1	1.1884	Unclassified
lane122s000607_bin.1.p_NODE_2301_length_1368_cov_1.924090	1368	No terminal repeats	NA	2	11	0.8558	0.0215	1	1.6756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_274909-flag_0-multi_4.9357-len_1635	1635	No terminal repeats	NA	2	11	0.8555	0.0217	1	1.7099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_709_length_3265_cov_2.073087	3265	No terminal repeats	NA	4	11	0.8548	0.0219	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_579664-flag_0-multi_1.0000-len_1990	1990	No terminal repeats	NA	3	11	0.8525	0.0220	1	1.4825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_449_length_3742_cov_2.059482	3742	No terminal repeats	NA	6	11	0.8487	0.0222	0	2.5951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_603_length_3586_cov_2.006555	3586	No terminal repeats	NA	8	11	0.8482	0.0224	0	4.6037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_348583-flag_0-multi_7.9537-len_1957	1957	No terminal repeats	NA	2	11	0.8478	0.0226	1	3.4111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_763352-flag_1-multi_3.0000-len_2931	2931	No terminal repeats	NA	7	11	0.8452	0.0227	0	1.2940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_843_length_1840_cov_0.711288	1840	No terminal repeats	NA	4	11	0.8445	0.0229	1	3.3917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_336140-flag_1-multi_4.0000-len_3406	3406	No terminal repeats	NA	13	11	0.8434	0.0231	0	1.4797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_567_length_2562_cov_1.461972	2562	No terminal repeats	NA	5	11	0.8417	0.0233	1	2.3050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.1.o_k141_172089-flag_0-multi_3.0000-len_3848	3848	No terminal repeats	NA	7	11	0.8329	0.0235	0	0.0000	Unclassified
lane121s003962_megahit_k141_1488-flag=1-multi=6.0000-len=4531	4531	No terminal repeats	NA	6	11	0.8321	0.0236	0	1.1973	Unclassified
lane122s000601_bin.1.o_k141_133319-flag_1-multi_4.0000-len_2698	2698	No terminal repeats	NA	3	11	0.8321	0.0238	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_506_length_3529_cov_1.731750	3529	No terminal repeats	NA	8	11	0.8318	0.0240	0	2.4760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01342	404	No terminal repeats	NA	1	11	0.8316	0.0242	1	1.7068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_891_length_2861_cov_2.494971	2861	No terminal repeats	NA	2	11	0.8285	0.0244	0	1.5704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_54928-flag_1-multi_3.0000-len_3190	3190	No terminal repeats	NA	7	11	0.8283	0.0246	0	1.9104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_352628-flag_1-multi_4.0000-len_2844	2844	No terminal repeats	NA	10	11	0.8281	0.0248	0	3.4366	Unclassified
lane122s000601_bin.2.o_k141_639579-flag_1-multi_3.0000-len_1891	1891	No terminal repeats	NA	3	11	0.8273	0.0250	1	1.3754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_559_length_3749_cov_1.978758	3749	No terminal repeats	NA	8	11	0.8261	0.0252	0	6.4096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_326461-flag_1-multi_5.0000-len_2907	2907	No terminal repeats	NA	2	11	0.8226	0.0254	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane821s003044_shovill_contig00093	7981	No terminal repeats	NA	8	11	0.8216	0.0256	1	3.7001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.3.o_k141_114497-flag_1-multi_3.0000-len_3535	3535	No terminal repeats	NA	3	11	0.8149	0.0258	0	4.5243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2118_length_1561_cov_1.836253	1561	No terminal repeats	NA	2	11	0.8123	0.0260	1	1.5052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2647_length_925_cov_1.206368	925	No terminal repeats	NA	1	11	0.8074	0.0262	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane821s003037_bin.1.p_NODE_9_length_289150_cov_492.033050|provirus_270045_289150	19106	Provirus	270045-289150	18	11	0.8065	0.0264	0	5.8680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2711_length_839_cov_1.190289	839	No terminal repeats	NA	1	11	0.8063	0.0266	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.2.o_k141_400546-flag_1-multi_5.0000-len_2208	2208	No terminal repeats	NA	3	11	0.8057	0.0269	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.2.o_k141_193049-flag_1-multi_4.0000-len_3591	3591	No terminal repeats	NA	8	11	0.8054	0.0271	0	0.0000	Unclassified
lane122s000605_bin.3.p_NODE_1279_length_1952_cov_1.183467	1952	No terminal repeats	NA	3	11	0.8047	0.0273	2	3.0606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
